Aantal,Aantal per 100000 inwoners,BevAant,Count,Datum,Gemeente
0.0,0.0,1138.0,16,03-19-2020,Vlieland
0.0,0.0,1138.0,15,03-18-2020,Vlieland
0.0,0.0,1138.0,14,03-17-2020,Vlieland
8.0,18.0,44371.0,22,03-25-2020,Vlissingen
8.0,18.0,44371.0,21,03-24-2020,Vlissingen
8.0,18.0,44371.0,20,03-23-2020,Vlissingen
6.0,14.0,44371.0,19,03-22-2020,Vlissingen
6.0,14.0,44371.0,18,03-21-2020,Vlissingen
6.0,14.0,44371.0,17,03-20-2020,Vlissingen
5.0,11.0,44371.0,16,03-19-2020,Vlissingen
4.0,9.0,44371.0,15,03-18-2020,Vlissingen
4.0,9.0,44371.0,14,03-17-2020,Vlissingen
2.0,5.0,44371.0,12,03-16-2020,Vlissingen
3.0,7.0,44371.0,13,03-16-2020,Vlissingen
2.0,5.0,44371.0,11,03-14-2020,Vlissingen
2.0,5.0,44371.0,10,03-13-2020,Vlissingen
2.0,5.0,44371.0,09,03-12-2020,Vlissingen
6.0,48.0,12452.0,22,03-25-2020,Voerendaal
5.0,40.0,12452.0,21,03-24-2020,Voerendaal
4.0,32.0,12452.0,20,03-23-2020,Voerendaal
4.0,32.0,12452.0,19,03-22-2020,Voerendaal
4.0,32.0,12452.0,18,03-21-2020,Voerendaal
4.0,32.0,12452.0,17,03-20-2020,Voerendaal
3.0,24.0,12452.0,16,03-19-2020,Voerendaal
3.0,24.0,12452.0,15,03-18-2020,Voerendaal
1.0,8.0,12452.0,14,03-17-2020,Voerendaal
5.0,20.0,25479.0,22,03-25-2020,Voorschoten
3.0,12.0,25479.0,21,03-24-2020,Voorschoten
3.0,12.0,25479.0,20,03-23-2020,Voorschoten
3.0,12.0,25479.0,19,03-22-2020,Voorschoten
2.0,8.0,25479.0,18,03-21-2020,Voorschoten
2.0,8.0,25479.0,17,03-20-2020,Voorschoten
1.0,4.0,25479.0,16,03-19-2020,Voorschoten
1.0,4.0,25479.0,15,03-18-2020,Voorschoten
0.0,0.0,25479.0,14,03-17-2020,Voorschoten
6.0,25.0,24417.0,22,03-25-2020,Voorst
3.0,12.0,24417.0,21,03-24-2020,Voorst
2.0,8.0,24417.0,20,03-23-2020,Voorst
2.0,8.0,24417.0,19,03-22-2020,Voorst
2.0,8.0,24417.0,18,03-21-2020,Voorst
1.0,4.0,24417.0,17,03-20-2020,Voorst
1.0,4.0,24417.0,16,03-19-2020,Voorst
1.0,4.0,24417.0,15,03-18-2020,Voorst
1.0,4.0,24417.0,14,03-17-2020,Voorst
1.0,4.0,24417.0,12,03-16-2020,Voorst
1.0,4.0,24417.0,13,03-16-2020,Voorst
1.0,4.0,24417.0,11,03-14-2020,Voorst
1.0,4.0,24417.0,10,03-13-2020,Voorst
1.0,4.0,24417.0,09,03-12-2020,Voorst
1.0,4.0,24417.0,08,03-11-2020,Voorst
1.0,4.0,24417.0,07,03-10-2020,Voorst
1.0,4.0,24417.0,06,03-09-2020,Voorst
22.0,83.0,26396.0,22,03-25-2020,Vught
19.0,72.0,26396.0,21,03-24-2020,Vught
17.0,64.0,26396.0,20,03-23-2020,Vught
15.0,57.0,26396.0,19,03-22-2020,Vught
11.0,42.0,26396.0,18,03-21-2020,Vught
8.0,30.0,26396.0,17,03-20-2020,Vught
8.0,30.0,26396.0,16,03-19-2020,Vught
7.0,27.0,26396.0,15,03-18-2020,Vught
6.0,23.0,26396.0,14,03-17-2020,Vught
2.0,8.0,26396.0,12,03-16-2020,Vught
3.0,11.0,26396.0,13,03-16-2020,Vught
2.0,8.0,26396.0,11,03-14-2020,Vught
2.0,8.0,26396.0,10,03-13-2020,Vught
2.0,8.0,26396.0,09,03-12-2020,Vught
1.0,4.0,26396.0,08,03-11-2020,Vught
1.0,4.0,26396.0,07,03-10-2020,Vught
1.0,4.0,26396.0,06,03-09-2020,Vught
0.0,0.0,46039.0,22,03-25-2020,Waadhoeke
0.0,0.0,46039.0,21,03-24-2020,Waadhoeke
0.0,0.0,46039.0,20,03-23-2020,Waadhoeke
0.0,0.0,46039.0,19,03-22-2020,Waadhoeke
0.0,0.0,46039.0,18,03-21-2020,Waadhoeke
0.0,0.0,46039.0,17,03-20-2020,Waadhoeke
0.0,0.0,46039.0,16,03-19-2020,Waadhoeke
0.0,0.0,46039.0,15,03-18-2020,Waadhoeke
0.0,0.0,46039.0,14,03-17-2020,Waadhoeke
2.0,12.0,17247.0,22,03-25-2020,Waalre
3.0,17.0,17247.0,21,03-24-2020,Waalre
2.0,12.0,17247.0,20,03-23-2020,Waalre
2.0,12.0,17247.0,19,03-22-2020,Waalre
2.0,12.0,17247.0,18,03-21-2020,Waalre
2.0,12.0,17247.0,17,03-20-2020,Waalre
2.0,12.0,17247.0,16,03-19-2020,Waalre
2.0,12.0,17247.0,15,03-18-2020,Waalre
1.0,6.0,17247.0,14,03-17-2020,Waalre
1.0,6.0,17247.0,12,03-16-2020,Waalre
1.0,6.0,17247.0,13,03-16-2020,Waalre
1.0,6.0,17247.0,11,03-14-2020,Waalre
1.0,6.0,17247.0,10,03-13-2020,Waalre
1.0,6.0,17247.0,09,03-12-2020,Waalre
1.0,6.0,17247.0,08,03-11-2020,Waalre
1.0,6.0,17247.0,07,03-10-2020,Waalre
1.0,6.0,17247.0,06,03-09-2020,Waalre
1.0,6.0,17247.0,05,03-08-2020,Waalre
1.0,6.0,17247.0,04,03-07-2020,Waalre
1.0,6.0,17247.0,03,03-06-2020,Waalre
34.0,70.0,48240.0,22,03-25-2020,Waalwijk
29.0,60.0,48240.0,21,03-24-2020,Waalwijk
24.0,50.0,48240.0,20,03-23-2020,Waalwijk
22.0,46.0,48240.0,19,03-22-2020,Waalwijk
16.0,33.0,48240.0,18,03-21-2020,Waalwijk
15.0,31.0,48240.0,17,03-20-2020,Waalwijk
13.0,27.0,48240.0,16,03-19-2020,Waalwijk
12.0,25.0,48240.0,15,03-18-2020,Waalwijk
11.0,23.0,48240.0,14,03-17-2020,Waalwijk
8.0,17.0,48240.0,12,03-16-2020,Waalwijk
10.0,21.0,48240.0,13,03-16-2020,Waalwijk
8.0,17.0,48240.0,11,03-14-2020,Waalwijk
9.0,19.0,48240.0,10,03-13-2020,Waalwijk
6.0,12.0,48240.0,09,03-12-2020,Waalwijk
6.0,12.0,48240.0,08,03-11-2020,Waalwijk
5.0,10.0,48240.0,07,03-10-2020,Waalwijk
5.0,10.0,48240.0,06,03-09-2020,Waalwijk
5.0,10.0,48240.0,05,03-08-2020,Waalwijk
3.0,6.0,48240.0,04,03-07-2020,Waalwijk
1.0,2.0,48240.0,03,03-06-2020,Waalwijk
5.0,18.0,28316.0,22,03-25-2020,Waddinxveen
4.0,14.0,28316.0,21,03-24-2020,Waddinxveen
4.0,14.0,28316.0,20,03-23-2020,Waddinxveen
4.0,14.0,28316.0,19,03-22-2020,Waddinxveen
4.0,14.0,28316.0,18,03-21-2020,Waddinxveen
3.0,11.0,28316.0,17,03-20-2020,Waddinxveen
3.0,11.0,28316.0,16,03-19-2020,Waddinxveen
1.0,4.0,28316.0,15,03-18-2020,Waddinxveen
1.0,4.0,28316.0,14,03-17-2020,Waddinxveen
1.0,4.0,28316.0,12,03-16-2020,Waddinxveen
1.0,4.0,28316.0,13,03-16-2020,Waddinxveen
1.0,4.0,28316.0,11,03-14-2020,Waddinxveen
1.0,4.0,28316.0,10,03-13-2020,Waddinxveen
1.0,4.0,28316.0,09,03-12-2020,Waddinxveen
1.0,4.0,28316.0,08,03-11-2020,Waddinxveen
1.0,4.0,28316.0,07,03-10-2020,Waddinxveen
3.0,8.0,38774.0,22,03-25-2020,Wageningen
3.0,8.0,38774.0,21,03-24-2020,Wageningen
3.0,8.0,38774.0,20,03-23-2020,Wageningen
3.0,8.0,38774.0,19,03-22-2020,Wageningen
3.0,8.0,38774.0,18,03-21-2020,Wageningen
2.0,5.0,38774.0,17,03-20-2020,Wageningen
1.0,3.0,38774.0,16,03-19-2020,Wageningen
1.0,3.0,38774.0,15,03-18-2020,Wageningen
1.0,3.0,38774.0,14,03-17-2020,Wageningen
5.0,19.0,26211.0,22,03-25-2020,Wassenaar
5.0,19.0,26211.0,21,03-24-2020,Wassenaar
5.0,19.0,26211.0,20,03-23-2020,Wassenaar
5.0,19.0,26211.0,19,03-22-2020,Wassenaar
5.0,19.0,26211.0,18,03-21-2020,Wassenaar
4.0,15.0,26211.0,17,03-20-2020,Wassenaar
4.0,15.0,26211.0,16,03-19-2020,Wassenaar
3.0,11.0,26211.0,15,03-18-2020,Wassenaar
3.0,11.0,26211.0,14,03-17-2020,Wassenaar
2.0,8.0,26211.0,12,03-16-2020,Wassenaar
3.0,11.0,26211.0,13,03-16-2020,Wassenaar
2.0,8.0,26211.0,11,03-14-2020,Wassenaar
1.0,4.0,26211.0,10,03-13-2020,Wassenaar
11.0,64.0,17315.0,22,03-25-2020,Waterland
10.0,58.0,17315.0,21,03-24-2020,Waterland
9.0,52.0,17315.0,20,03-23-2020,Waterland
8.0,46.0,17315.0,19,03-22-2020,Waterland
8.0,46.0,17315.0,18,03-21-2020,Waterland
7.0,40.0,17315.0,17,03-20-2020,Waterland
7.0,40.0,17315.0,16,03-19-2020,Waterland
4.0,23.0,17315.0,15,03-18-2020,Waterland
3.0,17.0,17315.0,14,03-17-2020,Waterland
2.0,12.0,17315.0,12,03-16-2020,Waterland
3.0,17.0,17315.0,13,03-16-2020,Waterland
1.0,6.0,17315.0,11,03-14-2020,Waterland
1.0,6.0,17315.0,10,03-13-2020,Waterland
1.0,6.0,17315.0,09,03-12-2020,Waterland
1.0,6.0,17315.0,08,03-11-2020,Waterland
1.0,6.0,17315.0,07,03-10-2020,Waterland
1.0,6.0,17315.0,06,03-09-2020,Waterland
1.0,6.0,17315.0,05,03-08-2020,Waterland
24.0,48.0,49842.0,22,03-25-2020,Weert
17.0,34.0,49842.0,21,03-24-2020,Weert
12.0,24.0,49842.0,20,03-23-2020,Weert
7.0,14.0,49842.0,19,03-22-2020,Weert
7.0,14.0,49842.0,18,03-21-2020,Weert
4.0,8.0,49842.0,17,03-20-2020,Weert
0.0,0.0,49842.0,16,03-19-2020,Weert
0.0,0.0,49842.0,15,03-18-2020,Weert
0.0,0.0,49842.0,14,03-17-2020,Weert
6.0,31.0,19334.0,22,03-25-2020,Weesp
2.0,10.0,19334.0,21,03-24-2020,Weesp
1.0,5.0,19334.0,20,03-23-2020,Weesp
1.0,5.0,19334.0,19,03-22-2020,Weesp
1.0,5.0,19334.0,18,03-21-2020,Weesp
1.0,5.0,19334.0,17,03-20-2020,Weesp
0.0,0.0,19334.0,16,03-19-2020,Weesp
0.0,0.0,19334.0,15,03-18-2020,Weesp
0.0,0.0,19334.0,14,03-17-2020,Weesp
19.0,37.0,50697.0,22,03-25-2020,West Betuwe
17.0,34.0,50697.0,21,03-24-2020,West Betuwe
15.0,30.0,50697.0,20,03-23-2020,West Betuwe
12.0,24.0,50697.0,19,03-22-2020,West Betuwe
12.0,24.0,50697.0,18,03-21-2020,West Betuwe
11.0,22.0,50697.0,17,03-20-2020,West Betuwe
8.0,16.0,50697.0,16,03-19-2020,West Betuwe
6.0,12.0,50697.0,15,03-18-2020,West Betuwe
6.0,12.0,50697.0,14,03-17-2020,West Betuwe
3.0,6.0,50697.0,12,03-16-2020,West Betuwe
3.0,6.0,50697.0,13,03-16-2020,West Betuwe
3.0,6.0,50697.0,11,03-14-2020,West Betuwe
3.0,6.0,50697.0,10,03-13-2020,West Betuwe
2.0,4.0,50697.0,09,03-12-2020,West Betuwe
2.0,4.0,50697.0,08,03-11-2020,West Betuwe
2.0,4.0,50697.0,07,03-10-2020,West Betuwe
2.0,4.0,50697.0,06,03-09-2020,West Betuwe
2.0,4.0,50697.0,05,03-08-2020,West Betuwe
2.0,4.0,50697.0,04,03-07-2020,West Betuwe
1.0,2.0,50697.0,03,03-06-2020,West Betuwe
11.0,58.0,19076.0,22,03-25-2020,West Maas en Waal
8.0,42.0,19076.0,21,03-24-2020,West Maas en Waal
7.0,37.0,19076.0,20,03-23-2020,West Maas en Waal
6.0,31.0,19076.0,19,03-22-2020,West Maas en Waal
4.0,21.0,19076.0,18,03-21-2020,West Maas en Waal
4.0,21.0,19076.0,17,03-20-2020,West Maas en Waal
3.0,16.0,19076.0,16,03-19-2020,West Maas en Waal
3.0,16.0,19076.0,15,03-18-2020,West Maas en Waal
3.0,16.0,19076.0,14,03-17-2020,West Maas en Waal
3.0,16.0,19076.0,12,03-16-2020,West Maas en Waal
3.0,16.0,19076.0,13,03-16-2020,West Maas en Waal
2.0,10.0,19076.0,11,03-14-2020,West Maas en Waal
2.0,10.0,19076.0,10,03-13-2020,West Maas en Waal
2.0,10.0,19076.0,09,03-12-2020,West Maas en Waal
1.0,5.0,19076.0,08,03-11-2020,West Maas en Waal
1.0,5.0,19076.0,07,03-10-2020,West Maas en Waal
1.0,5.0,19076.0,06,03-09-2020,West Maas en Waal
1.0,5.0,19076.0,05,03-08-2020,West Maas en Waal
1.0,5.0,19076.0,04,03-07-2020,West Maas en Waal
1.0,5.0,19076.0,03,03-06-2020,West Maas en Waal
9.0,14.0,63031.0,22,03-25-2020,Westerkwartier
8.0,13.0,63031.0,21,03-24-2020,Westerkwartier
8.0,13.0,63031.0,20,03-23-2020,Westerkwartier
6.0,10.0,63031.0,19,03-22-2020,Westerkwartier
3.0,5.0,63031.0,18,03-21-2020,Westerkwartier
2.0,3.0,63031.0,17,03-20-2020,Westerkwartier
3.0,5.0,63031.0,16,03-19-2020,Westerkwartier
1.0,2.0,63031.0,15,03-18-2020,Westerkwartier
1.0,2.0,63031.0,14,03-17-2020,Westerkwartier
1.0,2.0,63031.0,12,03-16-2020,Westerkwartier
1.0,2.0,63031.0,13,03-16-2020,Westerkwartier
2.0,10.0,19348.0,22,03-25-2020,Westerveld
2.0,10.0,19348.0,21,03-24-2020,Westerveld
2.0,10.0,19348.0,20,03-23-2020,Westerveld
1.0,5.0,19348.0,19,03-22-2020,Westerveld
1.0,5.0,19348.0,18,03-21-2020,Westerveld
0.0,0.0,19348.0,17,03-20-2020,Westerveld
0.0,0.0,19348.0,16,03-19-2020,Westerveld
0.0,0.0,19348.0,15,03-18-2020,Westerveld
0.0,0.0,19348.0,14,03-17-2020,Westerveld
2.0,13.0,14944.0,22,03-25-2020,Westervoort
2.0,13.0,14944.0,21,03-24-2020,Westervoort
2.0,13.0,14944.0,20,03-23-2020,Westervoort
2.0,13.0,14944.0,19,03-22-2020,Westervoort
1.0,7.0,14944.0,18,03-21-2020,Westervoort
1.0,7.0,14944.0,17,03-20-2020,Westervoort
0.0,0.0,14944.0,16,03-19-2020,Westervoort
0.0,0.0,14944.0,15,03-18-2020,Westervoort
0.0,0.0,14944.0,14,03-17-2020,Westervoort
3.0,12.0,25199.0,22,03-25-2020,Westerwolde
0.0,0.0,25199.0,21,03-24-2020,Westerwolde
0.0,0.0,25199.0,20,03-23-2020,Westerwolde
0.0,0.0,25199.0,19,03-22-2020,Westerwolde
0.0,0.0,25199.0,18,03-21-2020,Westerwolde
0.0,0.0,25199.0,17,03-20-2020,Westerwolde
0.0,0.0,25199.0,16,03-19-2020,Westerwolde
0.0,0.0,25199.0,15,03-18-2020,Westerwolde
0.0,0.0,25199.0,14,03-17-2020,Westerwolde
28.0,26.0,108603.0,22,03-25-2020,Westland
25.0,23.0,108603.0,21,03-24-2020,Westland
21.0,19.0,108603.0,20,03-23-2020,Westland
15.0,14.0,108603.0,19,03-22-2020,Westland
11.0,10.0,108603.0,18,03-21-2020,Westland
9.0,8.0,108603.0,17,03-20-2020,Westland
7.0,6.0,108603.0,16,03-19-2020,Westland
6.0,6.0,108603.0,15,03-18-2020,Westland
3.0,3.0,108603.0,14,03-17-2020,Westland
1.0,1.0,108603.0,12,03-16-2020,Westland
1.0,1.0,108603.0,13,03-16-2020,Westland
1.0,4.0,25840.0,22,03-25-2020,Weststellingwerf
1.0,4.0,25840.0,21,03-24-2020,Weststellingwerf
1.0,4.0,25840.0,20,03-23-2020,Weststellingwerf
1.0,4.0,25840.0,19,03-22-2020,Weststellingwerf
1.0,4.0,25840.0,18,03-21-2020,Weststellingwerf
0.0,0.0,25840.0,17,03-20-2020,Weststellingwerf
0.0,0.0,25840.0,16,03-19-2020,Weststellingwerf
0.0,0.0,25840.0,15,03-18-2020,Weststellingwerf
0.0,0.0,25840.0,14,03-17-2020,Weststellingwerf
8.0,55.0,14626.0,22,03-25-2020,Westvoorne
8.0,55.0,14626.0,21,03-24-2020,Westvoorne
7.0,48.0,14626.0,20,03-23-2020,Westvoorne
5.0,34.0,14626.0,19,03-22-2020,Westvoorne
3.0,21.0,14626.0,18,03-21-2020,Westvoorne
3.0,21.0,14626.0,17,03-20-2020,Westvoorne
3.0,21.0,14626.0,16,03-19-2020,Westvoorne
3.0,21.0,14626.0,15,03-18-2020,Westvoorne
3.0,21.0,14626.0,14,03-17-2020,Westvoorne
3.0,21.0,14626.0,12,03-16-2020,Westvoorne
3.0,21.0,14626.0,13,03-16-2020,Westvoorne
2.0,14.0,14626.0,11,03-14-2020,Westvoorne
1.0,7.0,14626.0,10,03-13-2020,Westvoorne
1.0,7.0,14626.0,09,03-12-2020,Westvoorne
1.0,7.0,14626.0,08,03-11-2020,Westvoorne
1.0,7.0,14626.0,07,03-10-2020,Westvoorne
1.0,7.0,14626.0,06,03-09-2020,Westvoorne
1.0,7.0,14626.0,05,03-08-2020,Westvoorne
1.0,7.0,14626.0,04,03-07-2020,Westvoorne
1.0,7.0,14626.0,03,03-06-2020,Westvoorne
1.0,4.0,24351.0,22,03-25-2020,Wierden
0.0,0.0,24351.0,21,03-24-2020,Wierden
0.0,0.0,24351.0,20,03-23-2020,Wierden
0.0,0.0,24351.0,19,03-22-2020,Wierden
0.0,0.0,24351.0,18,03-21-2020,Wierden
0.0,0.0,24351.0,17,03-20-2020,Wierden
0.0,0.0,24351.0,16,03-19-2020,Wierden
0.0,0.0,24351.0,15,03-18-2020,Wierden
0.0,0.0,24351.0,14,03-17-2020,Wierden
24.0,59.0,40951.0,22,03-25-2020,Wijchen
23.0,56.0,40951.0,21,03-24-2020,Wijchen
21.0,51.0,40951.0,20,03-23-2020,Wijchen
20.0,49.0,40951.0,19,03-22-2020,Wijchen
17.0,42.0,40951.0,18,03-21-2020,Wijchen
14.0,34.0,40951.0,17,03-20-2020,Wijchen
8.0,20.0,40951.0,16,03-19-2020,Wijchen
8.0,20.0,40951.0,15,03-18-2020,Wijchen
6.0,15.0,40951.0,14,03-17-2020,Wijchen
4.0,10.0,40951.0,12,03-16-2020,Wijchen
5.0,12.0,40951.0,13,03-16-2020,Wijchen
3.0,7.0,40951.0,11,03-14-2020,Wijchen
3.0,7.0,40951.0,10,03-13-2020,Wijchen
2.0,5.0,40951.0,09,03-12-2020,Wijchen
1.0,2.0,40951.0,08,03-11-2020,Wijchen
1.0,2.0,40951.0,07,03-10-2020,Wijchen
1.0,2.0,40951.0,06,03-09-2020,Wijchen
1.0,2.0,40951.0,05,03-08-2020,Wijchen
3.0,12.0,24013.0,22,03-25-2020,Wijdemeren
1.0,4.0,24013.0,21,03-24-2020,Wijdemeren
1.0,4.0,24013.0,20,03-23-2020,Wijdemeren
1.0,4.0,24013.0,19,03-22-2020,Wijdemeren
1.0,4.0,24013.0,18,03-21-2020,Wijdemeren
1.0,4.0,24013.0,17,03-20-2020,Wijdemeren
1.0,4.0,24013.0,16,03-19-2020,Wijdemeren
1.0,4.0,24013.0,15,03-18-2020,Wijdemeren
0.0,0.0,24013.0,14,03-17-2020,Wijdemeren
6.0,25.0,23762.0,22,03-25-2020,Wijk bij Duurstede
6.0,25.0,23762.0,21,03-24-2020,Wijk bij Duurstede
6.0,25.0,23762.0,20,03-23-2020,Wijk bij Duurstede
6.0,25.0,23762.0,19,03-22-2020,Wijk bij Duurstede
6.0,25.0,23762.0,18,03-21-2020,Wijk bij Duurstede
5.0,21.0,23762.0,17,03-20-2020,Wijk bij Duurstede
4.0,17.0,23762.0,16,03-19-2020,Wijk bij Duurstede
4.0,17.0,23762.0,15,03-18-2020,Wijk bij Duurstede
4.0,17.0,23762.0,14,03-17-2020,Wijk bij Duurstede
3.0,13.0,23762.0,12,03-16-2020,Wijk bij Duurstede
3.0,13.0,23762.0,13,03-16-2020,Wijk bij Duurstede
2.0,8.0,23762.0,11,03-14-2020,Wijk bij Duurstede
2.0,8.0,23762.0,10,03-13-2020,Wijk bij Duurstede
2.0,8.0,23762.0,09,03-12-2020,Wijk bij Duurstede
1.0,4.0,23762.0,08,03-11-2020,Wijk bij Duurstede
1.0,4.0,23762.0,07,03-10-2020,Wijk bij Duurstede
1.0,4.0,23762.0,06,03-09-2020,Wijk bij Duurstede
1.0,4.0,23762.0,05,03-08-2020,Wijk bij Duurstede
1.0,4.0,23762.0,04,03-07-2020,Wijk bij Duurstede
1.0,4.0,23762.0,03,03-06-2020,Wijk bij Duurstede
2.0,7.0,28903.0,22,03-25-2020,Winterswijk
2.0,7.0,28903.0,21,03-24-2020,Winterswijk
2.0,7.0,28903.0,20,03-23-2020,Winterswijk
2.0,7.0,28903.0,19,03-22-2020,Winterswijk
1.0,3.0,28903.0,18,03-21-2020,Winterswijk
0.0,0.0,28903.0,17,03-20-2020,Winterswijk
0.0,0.0,28903.0,16,03-19-2020,Winterswijk
0.0,0.0,28903.0,15,03-18-2020,Winterswijk
0.0,0.0,28903.0,14,03-17-2020,Winterswijk
5.0,23.0,21866.0,22,03-25-2020,Woensdrecht
4.0,18.0,21866.0,21,03-24-2020,Woensdrecht
3.0,14.0,21866.0,20,03-23-2020,Woensdrecht
2.0,9.0,21866.0,19,03-22-2020,Woensdrecht
0.0,0.0,21866.0,18,03-21-2020,Woensdrecht
0.0,0.0,21866.0,17,03-20-2020,Woensdrecht
0.0,0.0,21866.0,16,03-19-2020,Woensdrecht
0.0,0.0,21866.0,15,03-18-2020,Woensdrecht
0.0,0.0,21866.0,14,03-17-2020,Woensdrecht
22.0,42.0,52197.0,22,03-25-2020,Woerden
19.0,36.0,52197.0,21,03-24-2020,Woerden
14.0,27.0,52197.0,20,03-23-2020,Woerden
7.0,13.0,52197.0,19,03-22-2020,Woerden
6.0,11.0,52197.0,18,03-21-2020,Woerden
5.0,10.0,52197.0,17,03-20-2020,Woerden
4.0,8.0,52197.0,16,03-19-2020,Woerden
4.0,8.0,52197.0,15,03-18-2020,Woerden
3.0,6.0,52197.0,14,03-17-2020,Woerden
2.0,4.0,52197.0,12,03-16-2020,Woerden
2.0,4.0,52197.0,13,03-16-2020,Woerden
2.0,4.0,52197.0,11,03-14-2020,Woerden
2.0,4.0,52197.0,10,03-13-2020,Woerden
2.0,4.0,52197.0,09,03-12-2020,Woerden
2.0,4.0,52197.0,08,03-11-2020,Woerden
2.0,4.0,52197.0,07,03-10-2020,Woerden
2.0,4.0,52197.0,06,03-09-2020,Woerden
2.0,4.0,52197.0,05,03-08-2020,Woerden
2.0,4.0,52197.0,04,03-07-2020,Woerden
2.0,4.0,52197.0,03,03-06-2020,Woerden
3.0,18.0,16329.0,22,03-25-2020,Wormerland
2.0,12.0,16329.0,21,03-24-2020,Wormerland
2.0,12.0,16329.0,20,03-23-2020,Wormerland
1.0,6.0,16329.0,19,03-22-2020,Wormerland
1.0,6.0,16329.0,18,03-21-2020,Wormerland
1.0,6.0,16329.0,17,03-20-2020,Wormerland
1.0,6.0,16329.0,16,03-19-2020,Wormerland
0.0,0.0,16329.0,15,03-18-2020,Wormerland
0.0,0.0,16329.0,14,03-17-2020,Wormerland
6.0,46.0,13166.0,22,03-25-2020,Woudenberg
4.0,30.0,13166.0,21,03-24-2020,Woudenberg
4.0,30.0,13166.0,20,03-23-2020,Woudenberg
3.0,23.0,13166.0,19,03-22-2020,Woudenberg
3.0,23.0,13166.0,18,03-21-2020,Woudenberg
3.0,23.0,13166.0,17,03-20-2020,Woudenberg
2.0,15.0,13166.0,16,03-19-2020,Woudenberg
2.0,15.0,13166.0,15,03-18-2020,Woudenberg
1.0,8.0,13166.0,14,03-17-2020,Woudenberg
1.0,8.0,13166.0,12,03-16-2020,Woudenberg
1.0,8.0,13166.0,13,03-16-2020,Woudenberg
1.0,8.0,13166.0,11,03-14-2020,Woudenberg
1.0,8.0,13166.0,10,03-13-2020,Woudenberg
1.0,8.0,13166.0,09,03-12-2020,Woudenberg
1.0,8.0,13166.0,08,03-11-2020,Woudenberg
29.0,19.0,155885.0,22,03-25-2020,Zaanstad
20.0,13.0,155885.0,21,03-24-2020,Zaanstad
19.0,12.0,155885.0,20,03-23-2020,Zaanstad
11.0,7.0,155885.0,19,03-22-2020,Zaanstad
9.0,6.0,155885.0,18,03-21-2020,Zaanstad
3.0,2.0,155885.0,17,03-20-2020,Zaanstad
4.0,3.0,155885.0,16,03-19-2020,Zaanstad
2.0,1.0,155885.0,15,03-18-2020,Zaanstad
2.0,1.0,155885.0,14,03-17-2020,Zaanstad
2.0,1.0,155885.0,12,03-16-2020,Zaanstad
2.0,1.0,155885.0,13,03-16-2020,Zaanstad
2.0,1.0,155885.0,11,03-14-2020,Zaanstad
2.0,1.0,155885.0,10,03-13-2020,Zaanstad
2.0,1.0,155885.0,09,03-12-2020,Zaanstad
2.0,1.0,155885.0,08,03-11-2020,Zaanstad
2.0,1.0,155885.0,07,03-10-2020,Zaanstad
2.0,1.0,155885.0,06,03-09-2020,Zaanstad
2.0,1.0,155885.0,05,03-08-2020,Zaanstad
2.0,1.0,155885.0,04,03-07-2020,Zaanstad
7.0,25.0,28451.0,22,03-25-2020,Zaltbommel
7.0,25.0,28451.0,21,03-24-2020,Zaltbommel
7.0,25.0,28451.0,20,03-23-2020,Zaltbommel
6.0,21.0,28451.0,19,03-22-2020,Zaltbommel
5.0,18.0,28451.0,18,03-21-2020,Zaltbommel
4.0,14.0,28451.0,17,03-20-2020,Zaltbommel
3.0,11.0,28451.0,16,03-19-2020,Zaltbommel
3.0,11.0,28451.0,15,03-18-2020,Zaltbommel
3.0,11.0,28451.0,14,03-17-2020,Zaltbommel
1.0,4.0,28451.0,12,03-16-2020,Zaltbommel
1.0,4.0,28451.0,13,03-16-2020,Zaltbommel
1.0,4.0,28451.0,11,03-14-2020,Zaltbommel
1.0,4.0,28451.0,10,03-13-2020,Zaltbommel
1.0,4.0,28451.0,09,03-12-2020,Zaltbommel
1.0,4.0,28451.0,08,03-11-2020,Zaltbommel
1.0,4.0,28451.0,07,03-10-2020,Zaltbommel
1.0,4.0,28451.0,06,03-09-2020,Zaltbommel
1.0,4.0,28451.0,05,03-08-2020,Zaltbommel
1.0,4.0,28451.0,04,03-07-2020,Zaltbommel
1.0,4.0,28451.0,03,03-06-2020,Zaltbommel
1.0,4.0,28451.0,02,03-05-2020,Zaltbommel
1.0,4.0,28451.0,01,03-04-2020,Zaltbommel
6.0,35.0,17011.0,22,03-25-2020,Zandvoort
6.0,35.0,17011.0,21,03-24-2020,Zandvoort
3.0,18.0,17011.0,20,03-23-2020,Zandvoort
2.0,12.0,17011.0,19,03-22-2020,Zandvoort
2.0,12.0,17011.0,18,03-21-2020,Zandvoort
1.0,6.0,17011.0,17,03-20-2020,Zandvoort
1.0,6.0,17011.0,16,03-19-2020,Zandvoort
1.0,6.0,17011.0,15,03-18-2020,Zandvoort
1.0,6.0,17011.0,14,03-17-2020,Zandvoort
1.0,6.0,17011.0,12,03-16-2020,Zandvoort
1.0,6.0,17011.0,13,03-16-2020,Zandvoort
1.0,6.0,17011.0,11,03-14-2020,Zandvoort
5.0,22.0,22309.0,22,03-25-2020,Zeewolde
4.0,18.0,22309.0,21,03-24-2020,Zeewolde
4.0,18.0,22309.0,20,03-23-2020,Zeewolde
4.0,18.0,22309.0,19,03-22-2020,Zeewolde
